SKU,Name,Regular price,Description,Categories,Images
laptop-lenovo-yoga-pro-7-14iah10-83kf002bvn,Laptop Lenovo Yoga Pro 7 14IAH10 83KF002BVN,38490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-pro-7-14iah10-83kf002bvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_18__8_30.png"
laptop-lenovo-ideapad-slim-5-14irh10-83hr0001vn,Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 83HR0001VN,21490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10-83hr0001vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_13.png"
laptop-lenovo-yoga-slim-7-14ill10-83jx0081vn,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0081VN,35490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14ill10-83jx0081vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_20__6_16.png"
apple-mac-mini-m4-10cpu-10gpu-32gb-256gb-2024,Mac mini M4 2024 10CPU 10GPU 32GB 256GB | Chính hãng Apple Việt Nam,24990000,Xem chi tiết: https://cellphones.com.vn/apple-mac-mini-m4-10cpu-10gpu-32gb-256gb-2024.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_9_1.png"
laptop-asus-vivobook-s16-s3607ca-sh082ws,Laptop ASUS Vivobook S16 S3607CA-SH082WS,21990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607ca-sh082ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__16.png"
laptop-asus-zenbook-14-ux3405ca-pz368ws,Laptop ASUS Zenbook 14 UX3405CA-PZ368WS,31490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz368ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_14_.png"
laptop-acer-swift-14-ai-sf14-51-75vp,Laptop Acer Swift 14 AI SF14-51-75VP,35790000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-swift-14-ai-sf14-51-75vp.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_633_1__1.png"
laptop-msi-venture-14-ai-a1mg-005vn,Laptop MSI Venture 14 AI A1MG-005VN,22490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-venture-14-ai-a1mg-005vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_7.png"
laptop-lenovo-thinkpad-l16-gen-2-21sa000fva,Laptop Lenovo ThinkPad L16 Gen 2 21SA000FVA,22590000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-l16-gen-2-21sa000fva.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_69.png"
laptop-asus-vivobook-s16-s3607qa-sh040ws,Laptop ASUS Vivobook S16 S3607QA-SH040WS,19490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607qa-sh040ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_11__7_138.png"
laptop-msi-modern-14-c13m-458vn,Laptop MSI Modern 14 C13M-458VN,11990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-14-c13m-458vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_2__2_51.png"
laptop-asus-vivobook-s16-s3607ca-sh083ws,Laptop ASUS Vivobook S16 S3607CA-SH083WS,24690000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607ca-sh083ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_31.png"
laptop-lenovo-ideapad-slim-5-14q8x9-83hl005avn,Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL005AVN,19490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14q8x9-83hl005avn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_7_125.png"
laptop-dell-inspiron-14-5441-n4o10441w1,Laptop Dell Inspiron 14 5441 N4O10441W1,28990000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-14-5441-n4o10441w1.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_3__9_29.png"
macbook-pro-14-m4-pro-14-cpu-20-gpu-24gb-1tb-2024-sac-96w,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 96W | Chính hãng Apple Việt Nam,61790000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-m4-pro-14-cpu-20-gpu-24gb-1tb-2024-sac-96w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_7_7_1.png"
laptop-msi-prestige-16-ai-evo-b2vmg-016vn,Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN,43190000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-16-ai-evo-b2vmg-016vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_29.png"
laptop-msi-venture-a16-ai-a3hmg-017vn-ryzen-ai-7,Laptop MSI Venture A16 AI+ A3HMG-017VN,27490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-venture-a16-ai-a3hmg-017vn-ryzen-ai-7.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_10__5_94.png"
laptop-msi-prestige-13-ai-evo-a2vmg-062vn,Laptop MSI Prestige 13 AI+ Evo A2VMG-062VN,39290000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a2vmg-062vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_46__3_31.png"
macbook-pro-m4-pro-14-inch-14cpu-20gpu-24gb-512gb-nano,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam,58490000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-14cpu-20gpu-24gb-512gb-nano.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__2_11.png"
macbook-pro-14-inch-m4-16gb-512gb,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,38590000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-512gb.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_4__7.png"
macbook-pro-14-inch-m3-max-96gb-512gb-sac-96w,MacBook Pro 14 inch M3 Max 96GB - 512GB Sạc 96W | Chính hãng Apple Việt Nam,89990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m3-max-96gb-512gb-sac-96w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_560_13_.png"
laptop-asus-vivobook-15-x1504za-nj1039w,Laptop ASUS Vivobook 15 X1504ZA-NJ1039W,14990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj1039w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_4.png"
laptop-dell-inspiron-15-3520-i3520-7896blk-pus,Laptop Dell Inspiron 15 3520 I3520-7896BLK-PUS - Nhập khẩu chính hãng,18490000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-i3520-7896blk-pus.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_5_.png"
macbook-air-m2-2022-16gb-512gb-sac-70w,Apple MacBook Air M2 2024 8CPU 10GPU 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam,26990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m2-2022-16gb-512gb-sac-70w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_524_2_.png"
macbook-air-m2-2022-16gb-256gb-10gpu,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W I Chính hãng Apple Việt Nam,19490000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m2-2022-16gb-256gb-10gpu.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_524_4_.png"
macbook-pro-16-inch-m3-pro-36gb-512gb-2023,MacBook Pro 16 inch M3 Pro 2023 (12 CPU - 18 GPU 36GB 512GB) ,0,Xem chi tiết: https://cellphones.com.vn/macbook-pro-16-inch-m3-pro-36gb-512gb-2023.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_562_7_.png"
macbook-pro-14-inch-m4-10-cpu-10-gpu-16gb-512gb-sac-96w,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Sạc 96W | Chính hãng Apple Việt Nam,38990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m4-10-cpu-10-gpu-16gb-512gb-sac-96w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_4__7_2.png"
laptop-asus-vivoboook-s-14-oled-s5406ma-pp046ws,Laptop ASUS Vivobook S 14 OLED S5406MA-PP046WS,22990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp046ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_28_.png"
laptop-lenovo-ideapad-slim-5-14iah10-83nc0016vn,Laptop Lenovo IdeaPad Slim 5 14IAH10 83NC0016VN,22990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14iah10-83nc0016vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_49.png"
laptop-dell-inspiron-15-3520-jym17,Laptop Dell Inspiron 15 3520 JYM17 - Nhập khẩu chính hãng,8790000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-jym17.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_19.png"
laptop-lenovo-ideapad-slim-5-14irh10r-83j0006evn,Laptop Lenovo IdeaPad Slim 5 14IRH10R 83J0006EVN,20290000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10r-83j0006evn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_868.png"
laptop-asus-vivobook-15-oled-a1505va-ma469w,Laptop ASUS Vivobook 15 OLED A1505VA-MA469W,20490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma469w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_9_20.png"
laptop-hp-pavilion-x360-14-ek2017tu-9z2v5pa,Laptop HP Pavilion X360 14-EK2017TU 9Z2V5PA,21290000,Xem chi tiết: https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek2017tu-9z2v5pa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_1_.png"
laptop-lenovo-thinkpad-e14-gen-7-21t90025vn,Laptop Lenovo ThinkPad E14 Gen 7 21T90025VN,24990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21t90025vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_59.png"
laptop-lenovo-v14-g4-iru-83a00012vn,Laptop Lenovo V14 G4 IRU 83A00012VN,15990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-v14-g4-iru-83a00012vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_4.png"
laptop-asus-vivobook-s-15-s5507qa-ma092ws-copilot-x-plus,Laptop ASUS Vivobook S 15 S5507QA-MA092WS Copilot+ X Plus,19990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s-15-s5507qa-ma092ws-copilot-x-plus.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_633.png"
laptop-lenovo-ideapad-slim-5-15arp10-83j3002svn,Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 83J3002SVN,21990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3002svn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_3__4.png"
macbook-pro-m4-max-16-inch-14cpu-32gpu-36gb-1tb-nano,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB Nano | Chính hãng Apple Việt Nam,91990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-m4-max-16-inch-14cpu-32gpu-36gb-1tb-nano.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_5__7.png"
macbook-pro-16-inch-m4-pro-24gb-512gb,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam,63990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-24gb-512gb.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_7_2.png"
macbook-air-13-m3-24gb-512gb-2024-sac-35w,MacBook Air M3 13 inch 2024 8CPU 10GPU 24GB - 512GB Sạc 35W | Chính hãng Apple Việt Nam,28490000,Xem chi tiết: https://cellphones.com.vn/macbook-air-13-m3-24gb-512gb-2024-sac-35w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_7_5.png"
laptop-asus-vivobook-14-oled-a1405va-km257w,Laptop ASUS  Vivobook 14 OLED A1405VA-KM257W,16490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405va-km257w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-vivobook-14-oled-a1405va-km257w-thumbnails.png"
laptop-lenovo-ideapad-flex-5-14abr8-82xx00dmvn,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00DMVN,15990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00dmvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_3_.png"
macbook-pro-14-inch-m4-max-36gb-1tb,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam,77990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m4-max-36gb-1tb.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_10__3.png"
laptop-asus-vivobook-15-x1504va-nj070w,Laptop ASUS VivoBook 15 X1504VA-NJ070W,13490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-x1504va-nj070w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_99__2.png"
laptop-asus-vivobook-15-x1504za-nj517w,Laptop ASUS Vivobook 15 X1504ZA-NJ517W,13190000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj517w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-vivobook-15x-oled-m3504ya-l1268w-thumbnails.png"
laptop-asus-vivobook-15-oled-a1505va-ma468w,Laptop ASUS Vivobook 15 OLED A1505VA MA468W,15890000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma468w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-acer-swift-go-14-ai-sfg14-73-71zx_32_.png"
macbook-air-m3-13-inch-2024-16gb-512gb,MacBook Air M3 13 inch 2024 16GB - 512GB | Chính hãng Apple Việt Nam,26990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m3-13-inch-2024-16gb-512gb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_11_.png"
laptop-lenovo-thinkpad-e14-gen-7-21sx0031vn,Laptop Lenovo ThinkPad E14 Gen 7 21SX0031VN,29990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21sx0031vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_66.png"
laptop-asus-expertbook-b1402cba-nk2669w,Laptop ASUS Expertbook B1402CBA-NK2669W,13290000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1402cba-nk2669w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_5_5.png"
laptop-asus-vivobook-s-14-oled-s5406ma-pp136w,Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W ,22990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_33_.png"
laptop-lenovo-ideapad-slim-5-14aph9-83db003bvn,Laptop Lenovo IdeaPad Slim  5 14APH9 83DB003BVN,20990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14aph9-83db003bvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_23_.png"
laptop-lenovo-ideapad-slim-5-14akp10-83hx001kvn-ryzen-ai-5,Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 83HX001KVN,21990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx001kvn-ryzen-ai-5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_12__8_21.png"
laptop-asus-vivoboook-s-14-oled-s5406ma-pp198ws,Laptop ASUS Vivobook S 14 OLED S5406MA-PP198WS,24990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp198ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_31_.png"
macbook-air-m3-13-inch-2024-16gb-256gb,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam,24190000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m3-13-inch-2024-16gb-256gb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__2_5.png"
laptop-dell-xps-13-9350-71058714,Laptop Dell XPS 13 9350 71058714,57990000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-xps-13-9350-71058714.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_40.png"
laptop-dell-inspiron-15-3520-5124blk-gj8w7,Laptop Dell Inspiron 15 3520-5124BLK GJ8W7 - Nhập khẩu chính hãng,12990000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-5124blk-gj8w7.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_2_.png"
macbook-air-15-m3-24gb-512gb-2024-35w,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam,30990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-15-m3-24gb-512gb-2024-35w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__2_7.png"
laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,19990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_35_.png"
laptop-lenovo-yoga-slim-7-14akp10-83jy006pvn-ryzen-ai,Laptop Lenovo Yoga Slim 7 14AKP10 83JY006PVN,31990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14akp10-83jy006pvn-ryzen-ai.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_18__8_17.png"
laptop-asus-zenbook-duo-ux8406ca-pz109ws,Laptop ASUS Zenbook DUO UX8406CA-PZ109WS,55990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ca-pz109ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_8_.png"
laptop-hp-envy-x360-2in1-14-fc0086tu-a19bwpa,Laptop HP Envy X360 2IN1 14-FC0086TU A19BWPA,30490000,Xem chi tiết: https://cellphones.com.vn/laptop-hp-envy-x360-2in1-14-fc0086tu-a19bwpa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_12_.png"
laptop-dell-latitude-3540-71038100,Laptop Dell Latitude 3540 71038100,15590000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-3540-71038100.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_4__2_6.png"
laptop-dell-inspiron-14-5440-n4i7204w1,Laptop Dell Inspiron 14 5440 N4I7204W1,24490000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-14-5440-n4i7204w1.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_4__2_4.png"
laptop-asus-expertbook-p5-p5405csa-nz0017w,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W,27990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_14.png"
laptop-dell-inspiron-15-3530-71053721,Laptop Dell Inspiron 15 3530 71053721,20990000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3530-71053721.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__17.png"
laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn,Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN,18490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_658_2.png"
laptop-lenovo-ideapad-slim-5-14irh10-83hr0000vn,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0000VN,19990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10-83hr0000vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__10.png"
laptop-lenovo-ideapad-1-14alc7-82r30078vn,Laptop Lenovo IdeaPad 1 14ALC7 82R30078VN,10490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-1-14alc7-82r30078vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_6.png"
laptop-msi-prestige-13-ai-evo-a1mg-241vn,Laptop MSI Prestige 13 AI Evo A1MG-241VN,23990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-241vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__25_1.png"
laptop-lenovo-ideapad-slim-5-14imh9-83da006tvn,Laptop Lenovo IdeaPad Slim 5 14IMH9 83DA006TVN,20990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da006tvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_2__2_7.png"
laptop-msi-modern-14-c13m-607vn,Laptop MSI Modern 14 C13M-607VN,14490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-14-c13m-607vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-msi-modern-14-c13m-607vn.png"
laptop-dell-latitude-7400,Laptop Dell Latitude 7400,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-7400.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_10__2_35.png"
laptop-lenovo-ideapad-slim-3-16irh10-83k20001vn,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20001VN,17990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20001vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_27.png"
laptop-dell-vostro-3520-f0v0v256,Laptop Dell Vostro 3520 F0V0V256 - Nhập khẩu chính hãng,10990000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0v256.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-vostro-3520-f0v0v256-thumbnails.png"
apple-macbook-pro-14-m4-pro-14-cpu-20-gpu-48gb-1tb-2024,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam,73790000,Xem chi tiết: https://cellphones.com.vn/apple-macbook-pro-14-m4-pro-14-cpu-20-gpu-48gb-1tb-2024.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__3_3.png"
laptop-msi-modern-15-b7m-238vn,Laptop MSI Modern 15 B7M-238VN,11490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-15-b7m-238vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-06-19t173614.213.png"
laptop-acer-aspire-3-a314-42p-r3b3,Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001,11990000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-3-a314-42p-r3b3.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//c/t/ctm.png"
laptop-acer-swift-go-14-ai-sfg14-73-53x7,Laptop Acer Swift Go 14 AI SFG14-73-53X7 NX.KSLSV.001,21290000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-swift-go-14-ai-sfg14-73-53x7.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_565_26_.png"
macbook-pro-14-m4-pro-12-cpu-16-gpu-24gb-1tb-2024-sac-96w,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 1TB Sạc 96W | Chính hãng Apple Việt Nam,55990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-m4-pro-12-cpu-16-gpu-24gb-1tb-2024-sac-96w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__2_9_1.png"
laptop-lenovo-v15-g4-iru-83a100fyvn,Laptop Lenovo V15 G4 IRU 83A100FYVN,13990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-v15-g4-iru-83a100fyvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_6__1.png"
laptop-dell-inspiron-15-3530-p16wd,Laptop Dell Inspiron 15 3530,20490000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3530-p16wd.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_9.png"
laptop-lenovo-ideapad-slim-3-15-abr8-82xm00ejvn,Laptop Lenovo IdeaPad Slim 3 15 ABR8 82XM00EJVN,11990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15-abr8-82xm00ejvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_4_9.png"
